Unnamed: 0	text	screen_name	location	LAT	LON
776	this be what grief look like this be what EMOTION look like this be what healthy masculinity look like co opt movement religion for political gain Constant lie deflection of blame TOXIC Masculinity that be you your Dad	VerziehenOne	Normal, IL	40.5142026	-88.9906312
777	pro life via ProLife rondeathsantis DeathSantis rondeathsentence	LuSelden	Minnesota, USA	46.729553	-94.6858998
778	can you spare an hour to be a voice for the unborn baby join precious Life TOMORROW for our weekly pro life Street Outreach in Cornmarket Belfast from ProLife northernireland	PreciousLifeCom	 Northern Ireland	54.7877149	-6.4923145
779	where be ProLife when u need they out bash woman while child DIE sound far too catholic these day where be the LOVE in our faith I see only condemnation amp judgement rather than love amp forgiveness Prayers the POOR who be become aliens in our faith	LORIANNFITZGERA	Arlington, Tx	32.735687	-97.10806559999999
780	pro life via ProLife	LuSelden	Minnesota, USA	46.729553	-94.6858998
781	you ca be ProLife if you antivaxx and antimask you ProCovid rondeathsentence be kill Florida GregAbbott be right there with he kill Texans	MaryBri37815416	The Natural State	35.20105	-91.8318334
783	how can we lift you up in prayer today please leave your intention and we will pray for you during our daily office hour of scripture ProLife PrayerRequest stay connected with we at t	TXRightToLife	God's country	47.3074111	-93.5571212
784	God be a God of the living u serve a god of the DEAD ProLife someone get the CatholicChurch God Memo on life GOD see allasalive as GOD see look at your crucifix JESUS DESTROYED DEATH stop the lie that hate please amen	LORIANNFITZGERA	Arlington, Tx	32.735687	-97.10806559999999
785	if we could see the inherent worth of every human life something as devastating and harmful as abortion would not simply be unwelcome or undesirable it would be unthinkable too say in this article read more here ProLife	NIFLA	Fredericksburg, Virginia	38.3031837	-77.4605399
786	if you advocate for the barbaric killing of the unborn death will follow you a country who bang the drum for the slaughter of the innocent wo be bless pray for soul of America amp the soul of Joe Biden whose radical abortion stance be the underpin of his agenda prolife	walkenstein	Boston, MA	42.3600825	-71.0588801
788	how come prolife and alllivesmatter group never protest all the invasion and war by US amp UK government I wonder why not	Activa999666	Universe Way,. Universe!	36.1568986	-95.99153659999999
790	today reading for vigilance in faith be prepared at all time for the Lord pray DailyMass catholic christian CatholicTwitter Prolife DailyMass FridayMotivation FaithFriday faith	DailyMass	USA	37.09024	-95.712891
791	dead TEXANS yesterday alone GregAbbott Abbott AbbottFailedTexas GregAbbottFailedTexas AbbottKillsTexas COVID AbbottVariant DeltaVariant ProLife GOP	BrianLittle3	Austin, TX	30.267153	-97.7430608
792	at our annual March for Life there be a place for everyone include baby and toddler Crafts Painters and Fun Games from am lifefromconceptionnoexception numberoneissue ProLife Whywemarch UK London	March4LifeUK	London, England	51.5073509	-0.1277583
793	life be precious each and every one of we and those yet to be young or old rich or poor whatever your ability resource circumstance you be love by your creator and you be precious in his sight ChooseLife ChooseHope ChoosePurpose ProLife lovethemboth	Chooselifeminis	Manchester, UK	53.4807593	-2.2426305
794	it be because a he be talk about attack Tālibān not the widely determine perpetrator amp B Jesus say to turn the other cheek and that be veritable prolife because those live under military occupation the statist force be terroristic threat	maazkalim	India	20.593684	78.96288
795	will you be my voice on the September in there be abortion in England and Wales from which be home abortion join we in the March for life lifefromconceptionnoexception numberoneissue ProLife Whywemarch UK London	March4LifeUK	London, England	51.5073509	-0.1277583
796	Brilliant wonder if that ever be try what a few thousand more innocent life it a sacrifice gqpdeathcult be willing to make have you be vaccinate there Mr prolife christian tough guy	DoniFromTheBloc	Vancouver, British Columbia	49.2827291	-123.1207375
797	ProLife bigot like this be truly advocate for life they selfish piece of shit politicize public health and the safety of other she wo make it to heaven	CharityWhatever	Chicago, IL	41.8781136	-87.6297982
798	hmm ironic be it the NZ pm can have a baby and still keep her job ProLife for good HumanRights for all child not just for privileged few approve by NZ PM include her own child END ABORTION now	Marian_Writer	Australia	-25.274398	133.775136
799	boy play hard tonight good job familyiseverythe jrhighfootball prolife progun jeffwardlawforstaterep	jeff_wardlaw	Johnsville, AR	33.3731706	-92.01596819999999
800	our constitution be ProLife posterity be alongside ourselves in its preamble ninth amendment insure fourteenth use of the word bear on citizenship be not construe to deny that fact challenge our culture to renew law	mmmmingbird	The United States of America	37.09024	-95.712891
801	the conservative majority support this the SCOTUS be a partisan joke and so much for a ProLife supreme court let the people starve and die on the street no problem via	OLRefugeMonksCA	Redwood City, CA	37.4847955	-122.228141
802	it be a lot to ask of most people they have family to feed mortgage to pay I agree in theory these be hard time sad that amp txlege be support individual right amp be not prolife these vaccine be inextricably link to abortion	Kassi_Marks	Texas	31.9685988	-99.9018131
803	meanwhile Catholic supreme court justice just vote to kick people out of their home during the pandemic this be not prolife not even close	DisabledSaints	Italia in my heart.	36.414517	-79.34523899999999
804	MSNBC go way way out of bound and manage to showcase columnist Dean Obeidallah ignorance of both prolife Republicans amp Afghanistan Taliban at the same time	SueLaniMadsen	Edwall, WA, USA	47.504602	-117.9510663
805	how do have blood of innocent people on your hand not have an impact on you how do you sleep AfganistanDisaster abortionismurder ProLife	LadyNicoleA	Arizona, USA	34.0489281	-111.0937311
806	this be not ProLife it go against everything Pope Francis teach how will the USCCB react will they just point to another dusty paper write by some obscure committee like they usually do jesusweep	OLRefugeMonksCA	Redwood City, CA	37.4847955	-122.228141
807	prolife end at childbirth misery be the perfect way to keep the peasant down hey	TheReviewnaut	Red Deer, Alberta	52.268975	-113.8115599
808	wait the Conservatives ProLife SC Judges Harsh somebody debt be be take care of	NCCortes2	APARTHEID USA	37.09024	-95.712891
809	study author tout mail order abortion pill safety be pay by the pill manufacturer abortionpill FDA prolife ANSIRH UCSF	CaroleNovielli	Texas, USA	31.9685988	-99.9018131
810	the ProLife people who again consider themselves pro life hoard hydroxychloroquine from the sick people who need it to live and now they be hurt horse by take horse medicine like idiot way to save life boomer and karen	ReverendSteve	Nowhere, Oklahoma	35.1592256	-98.4422802
811	a new thing antivaxxer antimasker covidiot amp prolife r do beat Twitter algorithms amp continue to spread misinfo amp BS they claim they do agree w u but will follow u to keep an open mind just block they U will never educate or enlighten they it be a ruse	TrumpDownfall	Earth 🌍	29.7372058	-95.461265
812	an indelible mark on the soul prolife catholic	ourladynmilton	New Milton, Hampshire	50.7531235	-1.6550806
813	ProLife really	SuzyWier	Dallas, TX	32.7766642	-96.79698789999999
814	TrumpCult continue to spread beb americanhorrorstorie prolife	switteringnow	Bay Area 	37.8271784	-122.2913078
815	Texas plan to execute JohnRamirez on Wednesday this be not ProLife join I in send a message to the Texas Board of Pardons and Paroles and Greg Abbott to oppose this execution	jettica65	Idaho	44.0682019	-114.7420408
816	the prolife right lady and gentleman	Bot523397713	Kananaskis, Alberta	51.0763355	-115.1288004
817	also GetVaccinated it save life include your love one the most vulnerable of society the child and our elderly and you own life ProLife CatholicChurch CatholicTwitter getvaccinatednow VaccinesWork	MNegrillopino	United States of America 🇺🇸	37.09024	-95.712891
818	DeSantis have prove he be not ProLife through his policy he abort child age and down it be a disgraceful distortion of what leadership be suppose to look like he be pander to the uninformed anti masker over science Florida	DavidDurandMD	Sarasota, Florida	27.3364347	-82.53065269999999
819	be our country champion of our ProLife issue a hero	Jimi971	St.Louis Area/God's Country	38.6310884	-90.1912375
820	the prolife party everyone	gillis15_	Denver, CO	39.7392358	-104.990251
821	and he inject dead baby cell to save his own ass Republicans trump ProLife COVID mask kid schoolreopene	JoshPurler1	St Louis, MO	38.6270025	-90.19940419999999
822	so much gobble dee gook in that statement say what you mean you want the freedom to kill baby in the womb at will euphemism city ProLife	BigandBrightPod	Dallas Texas	32.7766642	-96.79698789999999
824	we have an urgent need for volunteer our Oregon State Fair booth reach thousand of Oregonians each year educate some and inspire advocacy in other if you be willing and able please contact our office at or email Nickie Snyder at ProLife	OR_RTL	Salem, OR	44.9428975	-123.0350963
825	everything about this story be tragic from the decision to abort the child base on its diagnosis of Down syndrome to the completely botch abortion leave the child limb tear apart and the extreme danger to the patient ProLife	FPIW	Washington	47.7510741	-120.7401385
826	with catholic radio celebrate year on the air my guest tonight on just ask Janet will be Ave Maria Radio and EWTN host and my sister in the Lord tune in at ET at ThursdayThoughts ProLife	JanetMorana	International	37.09024	-95.712891
827	no Matter how small event amazing location delicious food real story and support of the unborn do miss this event ticket available soon nomatterhowsmall downtownjourney prolife vacaville event	AlphaSupporters	Vacaville, CA 95688	38.4087013	-122.0155491
828	where be you amp outrage allow Trump to call the deadly a hoax as it kill over K AMERICANS amp continue kill more child ProLife I call BS blame Trump Blame Trump amp for release K Taliban killer where your outrage hello	harkim3	United States	37.09024	-95.712891
